Fecha_Registro,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,Punto de rocío
28-febrero-2025,13:38,Neblina,25°,15 km/h,30%,1025 hPa,6°
28-febrero-2025,13:49,Neblina,25°,6 km/h,28%,1025 hPa,5°
28-febrero-2025,14:42,Neblina,27°,22 km/h,21%,1023 hPa,3°
28-febrero-2025,14:45,Neblina,27°,19 km/h,21%,1023 hPa,3°
28-febrero-2025,17:09,Neblina,25°,9 km/h,19%,1022 hPa,0°
28-febrero-2025,17:48,Lluvia prÃ³xima,24°,28 km/h,31%,1023 hPa,6°
28-febrero-2025,17:50,Lluvia prÃ³xima,24°,28 km/h,31%,1023 hPa,6°
28-febrero-2025,18:28,Neblina,22°,41 km/h,38%,1023 hPa,7°
28-febrero-2025,18:45,Tormenta,22°,22 > 41 km/h,38%,1023 hPa,7°
28-febrero-2025,18:48,Tormenta,22°,22 > 41 km/h,38%,1023 hPa,7°
28-febrero-2025,19:12,Neblina,22°,19 > 37 km/h,38%,1025 hPa,7°
28-febrero-2025,19:50,Neblina,21°,15 km/h,35%,1025 hPa,5°
28-febrero-2025,19:55,Tormenta,22°,19 km/h,27%,1025 hPa,2°
28-febrero-2025,20:20,Neblina,22°,19 km/h,27%,1025 hPa,2°
28-febrero-2025,20:59,Neblina,20°,22 km/h,46%,1027 hPa,8°
28-febrero-2025,21:44,Neblina,19°,19 km/h,46%,1027 hPa,7°
28-febrero-2025,21:45,Neblina,19°,19 km/h,46%,1027 hPa,7°
28-febrero-2025,22:45,Neblina,18°,9 km/h,52%,1026 hPa,8°
28-febrero-2025,23:50,Neblina,16°,7 km/h,55%,1026 hPa,7°
28-febrero-2025,23:51,Neblina,16°,7 km/h,55%,1026 hPa,7°
1-marzo-2025,00:46,Neblina,16°,En calma,55%,1026 hPa,7°
1-marzo-2025,02:47,Neblina,16°,En calma,59%,1026 hPa,8°
1-marzo-2025,05:37,Neblina,13°,13 km/h,58%,1026 hPa,5°
1-marzo-2025,05:45,Neblina,11°,11 km/h,66%,1026 hPa,5°
1-marzo-2025,05:50,Neblina,11°,11 km/h,66%,1026 hPa,5°
1-marzo-2025,06:45,Neblina,11°,En calma,62%,1027 hPa,4°
1-marzo-2025,07:36,Neblina,14°,7 km/h,55%,1027 hPa,5°
1-marzo-2025,07:45,Neblina,14°,7 km/h,55%,1027 hPa,5°
1-marzo-2025,07:59,Neblina,16°,En calma,51%,1027 hPa,6°
1-marzo-2025,08:45,Neblina,17°,9 km/h,48%,1028 hPa,6°
1-marzo-2025,09:45,Neblina,19°,En calma,43%,1029 hPa,6°
1-marzo-2025,10:13,Neblina,21°,En calma,40%,1028 hPa,7°
1-marzo-2025,10:45,Neblina,22°,En calma,38%,1028 hPa,7°
1-marzo-2025,11:13,Neblina,24°,11 km/h,31%,1028 hPa,6°
1-marzo-2025,11:46,Neblina,24°,13 km/h,31%,1027 hPa,6°
1-marzo-2025,12:45,Neblina,25°,15 km/h,26%,1026 hPa,4°
1-marzo-2025,13:45,Neblina,26°,15 km/h,21%,1025 hPa,2°
1-marzo-2025,15:45,Neblina,26°,9 km/h,17%,1022 hPa,-1°
1-marzo-2025,16:45,Neblina,25°,13 km/h,19%,1022 hPa,0°
1-marzo-2025,17:48,Lluvia prÃ³xima,23°,19 km/h,33%,1022 hPa,6°
1-marzo-2025,17:50,Lluvia prÃ³xima,23°,19 km/h,33%,1022 hPa,6°
1-marzo-2025,18:20,Neblina,23°,19 km/h,33%,1022 hPa,6°
1-marzo-2025,18:25,Neblina,23°,22 km/h,33%,1023 hPa,6°
1-marzo-2025,18:50,Neblina,23°,19 km/h,29%,1023 hPa,4°
1-marzo-2025,19:30,Neblina,23°,9 km/h,23%,1024 hPa,1°
1-marzo-2025,19:50,Neblina,22°,9 km/h,25%,1024 hPa,1°
1-marzo-2025,20:15,Neblina,21°,30 km/h,46%,1025 hPa,9°
1-marzo-2025,20:50,Neblina,21°,26 km/h,46%,1025 hPa,9°
1-marzo-2025,23:45,Neblina,19°,13 km/h,49%,1027 hPa,8°
2-marzo-2025,02:45,Neblina,17°,9 km/h,42%,1026 hPa,4°
2-marzo-2025,05:50,Neblina,15°,7 km/h,44%,1026 hPa,3°
2-marzo-2025,06:01,Neblina,13°,6 km/h,54%,1027 hPa,4°
2-marzo-2025,06:45,Neblina,13°,6 km/h,58%,1027 hPa,5°
2-marzo-2025,09:49,Neblina,20°,En calma,37%,1029 hPa,5°
2-marzo-2025,10:39,Neblina,22°,En calma,35%,1029 hPa,6°
2-marzo-2025,10:49,Neblina,23°,En calma,33%,1029 hPa,6°
2-marzo-2025,11:51,Neblina,25°,11 km/h,28%,1027 hPa,5°
2-marzo-2025,11:56,Neblina,25°,7 km/h,28%,1027 hPa,5°
2-marzo-2025,12:40,Neblina,27°,7 km/h,17%,1026 hPa,0°
2-marzo-2025,12:49,Neblina,27°,7 km/h,15%,1026 hPa,-2°
2-marzo-2025,14:50,Neblina,28°,15 km/h,17%,1023 hPa,1°
2-marzo-2025,15:45,Neblina,28°,22 km/h,19%,1023 hPa,2°
2-marzo-2025,16:31,Neblina,26°,9 km/h,20%,1023 hPa,1°
2-marzo-2025,16:50,Neblina,26°,9 km/h,20%,1023 hPa,1°
2-marzo-2025,17:50,Lluvia prÃ³xima,25°,15 km/h,34%,1023 hPa,8°
2-marzo-2025,18:10,Lluvia ligera,24°,22 km/h,36%,1023 hPa,8°
2-marzo-2025,18:26,Tormenta,24°,19 km/h,38%,1023 hPa,9°
2-marzo-2025,18:32,Tormenta,22°,33 km/h,43%,1023 hPa,9°
2-marzo-2025,18:45,Tormenta,24°,19 > 37 km/h,25%,1023 hPa,3°
2-marzo-2025,18:56,Neblina,23°,19 km/h,22%,1024 hPa,0°
2-marzo-2025,19:35,Neblina,23°,13 km/h,31%,1025 hPa,5°
2-marzo-2025,19:45,Neblina,22°,15 km/h,41%,1025 hPa,8°
2-marzo-2025,20:45,Neblina,22°,11 km/h,38%,1026 hPa,7°
2-marzo-2025,22:48,Neblina,20°,En calma,46%,1026 hPa,8°
2-marzo-2025,23:48,Neblina,19°,11 km/h,49%,1027 hPa,8°
3-marzo-2025,00:46,Neblina,18°,En calma,49%,1026 hPa,7°
3-marzo-2025,01:46,Neblina,17°,En calma,55%,1026 hPa,8°
3-marzo-2025,02:45,Neblina,16°,En calma,59%,1026 hPa,8°
3-marzo-2025,05:47,Neblina,16°,6 km/h,55%,1026 hPa,7°
3-marzo-2025,06:53,Neblina,13°,11 km/h,62%,1027 hPa,6°
3-marzo-2025,07:45,Neblina,14°,9 km/h,58%,1028 hPa,6°
3-marzo-2025,08:29,Neblina,17°,9 km/h,48%,1028 hPa,6°
3-marzo-2025,08:46,Neblina,18°,7 km/h,45%,1028 hPa,6°
3-marzo-2025,09:45,Neblina,20°,7 km/h,43%,1029 hPa,7°
3-marzo-2025,10:05,Neblina,22°,7 km/h,35%,1029 hPa,6°
3-marzo-2025,11:35,Neblina,25°,En calma,30%,1028 hPa,6°
3-marzo-2025,11:47,Neblina,25°,En calma,30%,1027 hPa,6°
3-marzo-2025,12:42,Neblina,27°,7 km/h,23%,1026 hPa,4°
3-marzo-2025,12:45,Neblina,27°,7 km/h,23%,1026 hPa,4°
3-marzo-2025,13:48,Neblina,27°,En calma,18%,1025 hPa,1°
3-marzo-2025,14:32,Neblina,29°,6 km/h,14%,1023 hPa,-1°
3-marzo-2025,14:50,Neblina,29°,15 km/h,14%,1023 hPa,-1°
3-marzo-2025,15:45,Neblina,27°,22 km/h,20%,1022 hPa,2°
3-marzo-2025,15:50,Neblina,27°,22 km/h,18%,1022 hPa,1°
3-marzo-2025,17:46,Lluvia prÃ³xima,25°,37 > 56 km/h,21%,1022 hPa,1°
3-marzo-2025,17:50,Lluvia prÃ³xima,25°,46 > 65 km/h,18%,1021 hPa,-1°
3-marzo-2025,17:53,Lluvia ligera,25°,46 > 65 km/h,19%,1022 hPa,0°
3-marzo-2025,18:17,Neblina,24°,26 km/h,22%,1022 hPa,1°
3-marzo-2025,18:50,Lluvia prÃ³xima,24°,19 km/h,29%,1023 hPa,5°
3-marzo-2025,21:45,Nubes dispersas,21°,9 km/h,38%,1026 hPa,6°
3-marzo-2025,22:45,Parcialmente cubierto,20°,15 km/h,37%,1026 hPa,5°
4-marzo-2025,05:39,Neblina,15°,11 km/h,55%,1025 hPa,6°
4-marzo-2025,05:47,Neblina,14°,9 km/h,58%,1025 hPa,6°
4-marzo-2025,07:18,Neblina,15°,7 km/h,55%,1026 hPa,6°
4-marzo-2025,08:19,Despejado,18°,6 km/h,45%,1029 hPa,6°
4-marzo-2025,08:47,Despejado,19°,6 km/h,43%,1027 hPa,6°
4-marzo-2025,09:24,Neblina,21°,6 km/h,35%,1027 hPa,5°
4-marzo-2025,09:46,Neblina,22°,4 km/h,31%,1027 hPa,4°
4-marzo-2025,11:17,Neblina,25°,6 km/h,22%,1026 hPa,2°
4-marzo-2025,11:50,Neblina,26°,11 km/h,18%,1025 hPa,0°
4-marzo-2025,13:45,Nubes dispersas,28°,17 > 37 km/h,13%,1023 hPa,-3°
4-marzo-2025,14:56,Neblina,29°,22 km/h,11%,1022 hPa,-4°
4-marzo-2025,15:50,Parcialmente cubierto,28°,30 km/h,9%,1022 hPa,-8°
4-marzo-2025,17:53,Neblina,26°,15 km/h,13%,1022 hPa,-5°
4-marzo-2025,17:56,Parcialmente cubierto,26°,15 km/h,14%,1022 hPa,-4°
4-marzo-2025,18:51,Mayormente cubierto,25°,19 km/h,14%,1022 hPa,-4°
4-marzo-2025,19:47,Nubes dispersas,24°,11 km/h,15%,1024 hPa,-4°
4-marzo-2025,20:55,Despejado,23°,11 km/h,17%,1025 hPa,-3°
4-marzo-2025,21:46,Despejado,22°,11 km/h,25%,1025 hPa,1°
4-marzo-2025,22:38,Despejado,20°,En calma,28%,1025 hPa,1°
4-marzo-2025,22:49,Despejado,20°,En calma,30%,1026 hPa,2°
4-marzo-2025,23:50,Despejado,19°,9 km/h,28%,1026 hPa,0°
5-marzo-2025,02:41,Despejado,15°,7 km/h,41%,1025 hPa,2°
5-marzo-2025,02:45,Despejado,12°,9 km/h,50%,1025 hPa,2°
5-marzo-2025,02:47,Despejado,12°,9 km/h,50%,1025 hPa,2°
5-marzo-2025,05:51,Despejado,11°,En calma,54%,1025 hPa,2°
5-marzo-2025,08:20,Neblina,15°,6 km/h,39%,1027 hPa,1°
5-marzo-2025,08:52,Neblina,16°,6 km/h,36%,1027 hPa,1°
5-marzo-2025,11:43,Neblina,23°,6 km/h,22%,1027 hPa,0°
5-marzo-2025,11:46,Neblina,24°,6 km/h,19%,1027 hPa,-1°
5-marzo-2025,13:47,Neblina,26°,19 km/h,17%,1024 hPa,-1°
5-marzo-2025,14:45,Neblina,27°,11 km/h,16%,1022 hPa,-1°
5-marzo-2025,15:48,Neblina,27°,11 km/h,16%,1022 hPa,-1°
5-marzo-2025,17:49,Neblina,26°,22 km/h,18%,1022 hPa,0°
5-marzo-2025,18:41,Neblina,24°,19 km/h,20%,1022 hPa,0°
5-marzo-2025,18:49,Neblina,23°,19 km/h,22%,1022 hPa,0°
5-marzo-2025,20:51,Neblina,21°,19 km/h,28%,1025 hPa,2°
5-marzo-2025,21:45,Neblina,20°,13 km/h,32%,1026 hPa,3°
5-marzo-2025,22:48,Neblina,18°,15 km/h,34%,1026 hPa,2°
5-marzo-2025,23:49,Neblina,17°,11 km/h,36%,1027 hPa,2°
6-marzo-2025,05:47,Neblina,12°,4 km/h,50%,1026 hPa,2°
6-marzo-2025,07:43,Neblina,15°,En calma,48%,1027 hPa,4°
6-marzo-2025,08:45,Neblina,18°,En calma,39%,1028 hPa,4°
6-marzo-2025,09:45,Neblina,20°,6 km/h,35%,1028 hPa,4°
6-marzo-2025,10:26,Neblina,22°,7 km/h,31%,1027 hPa,4°
6-marzo-2025,11:56,Neblina,24°,En calma,24%,1026 hPa,2°
6-marzo-2025,12:20,Neblina,26°,7 km/h,21%,1026 hPa,2°
6-marzo-2025,12:48,Neblina,26°,En calma,21%,1025 hPa,2°
6-marzo-2025,13:49,Neblina,26°,En calma,21%,1024 hPa,2°
6-marzo-2025,15:26,Neblina,26°,28 km/h,23%,1022 hPa,3°
6-marzo-2025,15:50,Neblina,25°,22 km/h,24%,1022 hPa,3°
6-marzo-2025,16:45,Neblina,25°,26 km/h,26%,1022 hPa,4°
6-marzo-2025,17:45,Neblina,24°,24 km/h,27%,1022 hPa,4°
6-marzo-2025,18:45,Neblina,23°,26 km/h,31%,1023 hPa,5°
6-marzo-2025,19:35,Neblina,21°,28 km/h,35%,1024 hPa,5°
6-marzo-2025,19:45,Neblina,21°,19 km/h,35%,1025 hPa,5°
6-marzo-2025,21:45,Neblina,20°,7 km/h,35%,1026 hPa,4°
6-marzo-2025,22:45,Neblina,19°,7 km/h,37%,1027 hPa,4°
6-marzo-2025,23:48,Neblina,18°,En calma,39%,1027 hPa,4°
7-marzo-2025,02:41,Despejado,16°,En calma,45%,1026 hPa,4°
7-marzo-2025,02:46,Despejado,15°,En calma,48%,1026 hPa,4°
7-marzo-2025,03:45,Despejado,15°,En calma,51%,1026 hPa,5°
7-marzo-2025,05:48,Despejado,14°,6 km/h,51%,1027 hPa,4°
7-marzo-2025,06:18,Neblina,12°,En calma,58%,1028 hPa,4°
7-marzo-2025,06:45,Neblina,13°,6 km/h,54%,1028 hPa,4°
7-marzo-2025,07:48,Despejado,15°,9 km/h,48%,1029 hPa,4°
7-marzo-2025,08:20,Despejado,17°,7 km/h,42%,1029 hPa,4°
7-marzo-2025,09:20,Neblina,20°,6 km/h,32%,1029 hPa,3°
7-marzo-2025,10:48,Neblina,22°,6 km/h,27%,1029 hPa,2°
7-marzo-2025,11:45,Neblina,24°,22 km/h,22%,1028 hPa,1°
7-marzo-2025,11:48,Neblina,25°,9 km/h,21%,1028 hPa,1°
7-marzo-2025,12:45,Neblina,26°,19 km/h,17%,1026 hPa,-1°
7-marzo-2025,14:46,Neblina,27°,22 km/h,18%,1024 hPa,1°
7-marzo-2025,15:45,Neblina,26°,22 km/h,20%,1023 hPa,1°
7-marzo-2025,16:19,Neblina,28°,19 > 37 km/h,16%,1023 hPa,0°
7-marzo-2025,16:45,Neblina,28°,26 km/h,15%,1023 hPa,-1°
7-marzo-2025,17:45,Neblina,26°,28 km/h,18%,1023 hPa,0°
7-marzo-2025,17:50,Neblina,26°,30 km/h,20%,1023 hPa,1°
7-marzo-2025,18:43,Neblina,24°,28 km/h,20%,1024 hPa,0°
7-marzo-2025,18:45,Neblina,24°,28 km/h,20%,1024 hPa,0°
7-marzo-2025,19:20,Despejado,22°,19 km/h,23%,1025 hPa,0°
7-marzo-2025,19:50,Despejado,22°,19 km/h,25%,1026 hPa,1°
7-marzo-2025,23:45,Despejado,18°,11 km/h,22%,1027 hPa,-4°
8-marzo-2025,05:47,Despejado,12°,4 km/h,47%,1027 hPa,1°
8-marzo-2025,07:18,Despejado,13°,En calma,41%,1028 hPa,0°
8-marzo-2025,09:20,Despejado,18°,6 km/h,34%,1029 hPa,2°
8-marzo-2025,10:12,Neblina,22°,En calma,23%,1029 hPa,0°
8-marzo-2025,11:18,Neblina,25°,En calma,14%,1027 hPa,-4°
8-marzo-2025,16:45,Nubes dispersas,28°,19 km/h,19%,1022 hPa,2°
8-marzo-2025,17:30,Nubes dispersas,26°,19 km/h,21%,1022 hPa,2°
8-marzo-2025,17:45,Nubes dispersas,26°,22 km/h,21%,1022 hPa,2°
8-marzo-2025,18:43,Despejado,24°,19 km/h,24%,1023 hPa,2°
8-marzo-2025,18:45,Despejado,24°,19 km/h,24%,1023 hPa,2°
8-marzo-2025,19:40,Neblina,22°,26 km/h,27%,1024 hPa,2°
8-marzo-2025,19:45,Neblina,22°,22 km/h,27%,1025 hPa,2°
8-marzo-2025,20:45,Neblina,21°,9 km/h,25%,1025 hPa,0°
8-marzo-2025,22:45,Neblina,20°,6 km/h,26%,1027 hPa,0°
8-marzo-2025,23:46,Despejado,20°,6 km/h,26%,1027 hPa,0°
9-marzo-2025,00:08,Despejado,18°,7 km/h,32%,1027 hPa,1°
9-marzo-2025,01:47,Despejado,17°,En calma,34%,1026 hPa,1°
9-marzo-2025,03:43,Despejado,14°,7 km/h,44%,1026 hPa,2°
9-marzo-2025,03:50,Despejado,13°,6 km/h,44%,1026 hPa,1°
9-marzo-2025,05:45,Despejado,11°,11 km/h,50%,1026 hPa,1°
9-marzo-2025,06:45,Neblina,11°,6 km/h,54%,1026 hPa,2°
9-marzo-2025,07:47,Neblina,15°,En calma,44%,1027 hPa,3°
9-marzo-2025,08:55,Neblina,19°,7 km/h,32%,1028 hPa,2°
9-marzo-2025,09:51,Neblina,22°,11 km/h,27%,1028 hPa,2°
9-marzo-2025,10:45,Neblina,23°,7 km/h,23%,1027 hPa,1°
9-marzo-2025,11:54,Neblina,24°,13 km/h,20%,1026 hPa,0°
9-marzo-2025,12:45,Neblina,26°,19 km/h,17%,1025 hPa,-1°
9-marzo-2025,12:52,Neblina,27°,15 km/h,16%,1025 hPa,-1°
9-marzo-2025,13:47,Neblina,27°,7 km/h,18%,1023 hPa,1°
9-marzo-2025,14:45,Neblina,28°,6 km/h,16%,1022 hPa,0°
9-marzo-2025,15:45,Neblina,28°,15 km/h,16%,1021 hPa,0°
9-marzo-2025,16:45,Neblina,26°,7 km/h,18%,1021 hPa,0°
9-marzo-2025,16:50,Neblina,26°,15 km/h,20%,1021 hPa,1°
9-marzo-2025,17:15,Neblina,28°,19 km/h,19%,1021 hPa,2°
9-marzo-2025,17:48,Nubes dispersas,26°,15 km/h,16%,1022 hPa,-2°
9-marzo-2025,17:50,Neblina,27°,22 km/h,16%,1021 hPa,-1°
9-marzo-2025,18:21,Nubes dispersas,26°,22 > 41 km/h,17%,1022 hPa,-1°
9-marzo-2025,18:50,Nubes dispersas,25°,19 km/h,18%,1022 hPa,-1°
9-marzo-2025,19:40,Despejado,23°,19 km/h,23%,1024 hPa,1°
9-marzo-2025,19:45,Despejado,23°,19 km/h,23%,1024 hPa,1°
9-marzo-2025,21:45,Despejado,21°,11 km/h,23%,1026 hPa,-1°
9-marzo-2025,22:45,Despejado,20°,7 km/h,28%,1026 hPa,1°
9-marzo-2025,23:45,Despejado,20°,6 km/h,21%,1026 hPa,-3°
10-marzo-2025,00:27,Despejado,18°,6 km/h,32%,1026 hPa,1°
10-marzo-2025,01:41,Neblina,15°,9 km/h,41%,1026 hPa,2°
10-marzo-2025,02:42,Neblina,12°,7 km/h,54%,1026 hPa,3°
10-marzo-2025,05:45,Neblina,8°,7 km/h,71%,1026 hPa,3°
10-marzo-2025,07:48,Neblina,11°,15 km/h,62%,1028 hPa,4°
10-marzo-2025,08:54,Neblina,15°,7 km/h,48%,1028 hPa,4°
10-marzo-2025,09:45,Neblina,18°,7 km/h,37%,1029 hPa,3°
10-marzo-2025,10:39,Neblina,20°,7 km/h,35%,1028 hPa,4°
10-marzo-2025,10:50,Neblina,21°,En calma,30%,1028 hPa,3°
10-marzo-2025,11:55,Neblina,22°,7 km/h,25%,1027 hPa,1°
10-marzo-2025,12:17,Neblina,24°,11 km/h,22%,1026 hPa,1°
10-marzo-2025,12:52,Neblina,25°,15 km/h,19%,1026 hPa,0°
10-marzo-2025,13:48,Neblina,26°,7 km/h,17%,1025 hPa,-1°
10-marzo-2025,14:01,Neblina,27°,19 km/h,16%,1024 hPa,-1°
10-marzo-2025,14:19,Neblina,26°,19 > 37 km/h,17%,1023 hPa,-1°
10-marzo-2025,14:45,Neblina,27°,15 km/h,16%,1023 hPa,-1°
10-marzo-2025,15:45,Neblina,28°,26 km/h,10%,1022 hPa,-6°
10-marzo-2025,17:25,Nubes dispersas,26°,28 km/h,28%,1022 hPa,6°
10-marzo-2025,17:48,Nubes dispersas,26°,15 km/h,16%,1022 hPa,-2°
10-marzo-2025,18:45,Nubes dispersas,24°,15 km/h,15%,1023 hPa,-4°
10-marzo-2025,18:50,Nubes dispersas,24°,19 km/h,29%,1023 hPa,5°
10-marzo-2025,19:25,Nubes dispersas,22°,22 km/h,33%,1024 hPa,5°
10-marzo-2025,19:50,Nubes dispersas,22°,19 km/h,21%,1024 hPa,-1°
10-marzo-2025,21:45,Despejado,21°,13 km/h,21%,1026 hPa,-2°
10-marzo-2025,22:46,Despejado,20°,7 km/h,24%,1027 hPa,-1°
10-marzo-2025,23:45,Despejado,19°,6 km/h,28%,1027 hPa,0°
11-marzo-2025,02:41,Despejado,15°,En calma,44%,1025 hPa,3°
11-marzo-2025,04:42,Despejado,13°,En calma,51%,1025 hPa,3°
11-marzo-2025,05:46,Despejado,12°,7 km/h,54%,1026 hPa,3°
11-marzo-2025,08:21,Despejado,16°,6 km/h,45%,1027 hPa,4°
11-marzo-2025,08:46,Despejado,17°,6 km/h,42%,1028 hPa,4°
11-marzo-2025,09:21,Despejado,19°,6 km/h,37%,1028 hPa,4°
11-marzo-2025,09:46,Neblina,20°,11 km/h,37%,1028 hPa,5°
11-marzo-2025,10:44,Neblina,23°,6 km/h,27%,1028 hPa,3°
11-marzo-2025,10:45,Neblina,24°,13 km/h,25%,1028 hPa,3°
11-marzo-2025,11:49,Neblina,25°,6 km/h,19%,1027 hPa,0°
11-marzo-2025,12:51,Neblina,26°,7 km/h,15%,1025 hPa,-3°
11-marzo-2025,15:56,Neblina,28°,15 km/h,11%,1022 hPa,-5°
11-marzo-2025,16:47,Neblina,27°,15 km/h,11%,1022 hPa,-6°
11-marzo-2025,17:53,Neblina,26°,22 km/h,23%,1022 hPa,3°
11-marzo-2025,17:56,Neblina,25°,15 km/h,13%,1024 hPa,-5°
11-marzo-2025,18:52,Neblina,24°,15 km/h,31%,1024 hPa,6°
11-marzo-2025,18:56,Neblina,23°,11 km/h,33%,1024 hPa,6°
11-marzo-2025,19:49,Neblina,22°,19 > 37 km/h,35%,1025 hPa,6°
11-marzo-2025,20:56,Neblina,21°,15 km/h,30%,1026 hPa,3°
11-marzo-2025,21:45,Despejado,21°,9 km/h,28%,1027 hPa,2°
11-marzo-2025,22:45,Despejado,20°,11 km/h,32%,1027 hPa,3°
11-marzo-2025,23:50,Despejado,19°,9 km/h,40%,1027 hPa,5°
12-marzo-2025,02:45,Despejado,14°,6 km/h,51%,1026 hPa,4°
12-marzo-2025,05:40,Despejado,11°,13 km/h,58%,1027 hPa,3°
12-marzo-2025,05:46,Despejado,11°,11 km/h,58%,1027 hPa,3°
12-marzo-2025,07:47,Neblina,14°,6 km/h,51%,1028 hPa,4°
12-marzo-2025,08:24,Neblina,16°,9 km/h,45%,1029 hPa,4°
12-marzo-2025,08:52,Neblina,17°,6 km/h,39%,1029 hPa,3°
12-marzo-2025,09:19,Neblina,19°,7 km/h,34%,1029 hPa,3°
12-marzo-2025,11:38,Neblina,24°,4 km/h,22%,1029 hPa,1°
12-marzo-2025,14:49,Neblina,27°,En calma,14%,1025 hPa,-3°
12-marzo-2025,15:52,Neblina,27°,19 km/h,14%,1023 hPa,-3°
12-marzo-2025,16:45,Neblina,28°,7 km/h,13%,1023 hPa,-3°
12-marzo-2025,17:52,Neblina,26°,22 km/h,13%,1024 hPa,-5°
12-marzo-2025,17:56,Neblina,25°,15 km/h,13%,1024 hPa,-5°
12-marzo-2025,18:50,Neblina,24°,19 km/h,29%,1025 hPa,5°
12-marzo-2025,19:50,Neblina,23°,15 km/h,31%,1026 hPa,5°
12-marzo-2025,20:55,Neblina,22°,9 km/h,31%,1027 hPa,4°
12-marzo-2025,21:45,Neblina,21°,7 km/h,30%,1027 hPa,3°
12-marzo-2025,22:45,Neblina,20°,En calma,35%,1028 hPa,4°
12-marzo-2025,23:36,Neblina,18°,11 km/h,39%,1028 hPa,4°
12-marzo-2025,23:49,Neblina,18°,6 km/h,39%,1028 hPa,4°
13-marzo-2025,02:42,Despejado,15°,11 km/h,41%,1027 hPa,2°
13-marzo-2025,02:45,Despejado,14°,11 km/h,44%,1027 hPa,2°
13-marzo-2025,05:45,Neblina,10°,7 km/h,53%,1027 hPa,1°
13-marzo-2025,05:47,Neblina,10°,7 km/h,53%,1027 hPa,1°
13-marzo-2025,06:45,Neblina,11°,6 km/h,47%,1028 hPa,0°
13-marzo-2025,08:21,Neblina,16°,9 km/h,34%,1029 hPa,0°
13-marzo-2025,08:45,Neblina,17°,9 km/h,34%,1029 hPa,1°
13-marzo-2025,09:20,Neblina,20°,6 km/h,28%,1029 hPa,1°
13-marzo-2025,10:46,Neblina,22°,7 km/h,19%,1029 hPa,-3°
13-marzo-2025,11:47,Neblina,24°,15 km/h,14%,1027 hPa,-5°
13-marzo-2025,11:55,Neblina,25°,7 km/h,13%,1027 hPa,-5°
13-marzo-2025,12:45,Neblina,26°,11 km/h,11%,1026 hPa,-7°
13-marzo-2025,14:46,Neblina,28°,22 km/h,13%,1023 hPa,-3°
13-marzo-2025,15:45,Neblina,28°,26 km/h,17%,1022 hPa,1°
13-marzo-2025,16:45,Neblina,27°,26 km/h,20%,1022 hPa,2°
13-marzo-2025,17:48,Neblina,25°,22 km/h,22%,1022 hPa,2°
13-marzo-2025,17:50,Neblina,25°,28 km/h,22%,1022 hPa,2°
13-marzo-2025,18:45,Neblina,24°,22 km/h,24%,1023 hPa,2°
13-marzo-2025,19:45,Neblina,23°,19 km/h,27%,1024 hPa,3°
13-marzo-2025,22:45,Despejado,20°,22 km/h,28%,1026 hPa,1°
13-marzo-2025,23:45,Despejado,20°,19 km/h,26%,1026 hPa,0°
14-marzo-2025,05:45,Despejado,15°,7 km/h,39%,1025 hPa,1°
14-marzo-2025,06:45,Despejado,14°,4 km/h,41%,1025 hPa,1°
14-marzo-2025,08:22,Despejado,19°,En calma,30%,1025 hPa,1°
14-marzo-2025,09:20,Despejado,22°,En calma,20%,1026 hPa,-2°
14-marzo-2025,09:46,Despejado,23°,7 km/h,17%,1026 hPa,-3°
14-marzo-2025,10:52,Despejado,24°,6 km/h,15%,1025 hPa,-4°
14-marzo-2025,11:46,Despejado,25°,9 km/h,11%,1024 hPa,-7°
14-marzo-2025,13:24,Despejado,28°,15 km/h,7%,1022 hPa,-11°
14-marzo-2025,15:35,Despejado,28°,22 > 41 km/h,13%,1019 hPa,-3°
14-marzo-2025,16:48,Neblina,28°,26 km/h,15%,1019 hPa,-1°
14-marzo-2025,16:50,Neblina,28°,22 km/h,15%,1019 hPa,-1°
14-marzo-2025,16:58,Neblina,28°,46 km/h,12%,1019 hPa,-4°
14-marzo-2025,17:45,Neblina,27°,22 > 41 km/h,15%,1020 hPa,-2°
14-marzo-2025,18:44,Niebla espesa,25°,26 km/h,10%,1021 hPa,-9°
14-marzo-2025,18:45,Niebla espesa,25°,28 km/h,10%,1021 hPa,-9°
14-marzo-2025,19:30,Despejado,23°,37 km/h,12%,1021 hPa,-8°
14-marzo-2025,19:45,Despejado,23°,22 km/h,13%,1021 hPa,-7°
14-marzo-2025,20:43,Despejado,21°,22 km/h,17%,1022 hPa,-5°
14-marzo-2025,20:45,Despejado,21°,22 km/h,16%,1022 hPa,-6°
14-marzo-2025,23:50,Despejado,19°,9 km/h,18%,1023 hPa,-6°
15-marzo-2025,00:43,Despejado,17°,9 km/h,25%,1022 hPa,-3°
15-marzo-2025,00:45,Despejado,17°,13 km/h,25%,1022 hPa,-3°
15-marzo-2025,03:45,Despejado,14°,En calma,24%,1022 hPa,-6°
15-marzo-2025,04:45,Despejado,13°,9 km/h,33%,1021 hPa,-3°
15-marzo-2025,05:50,Nubes dispersas,12°,En calma,30%,1022 hPa,-5°
15-marzo-2025,06:45,Nubes dispersas,12°,7 km/h,28%,1022 hPa,-6°
15-marzo-2025,07:23,Despejado,14°,6 km/h,24%,1023 hPa,-6°
15-marzo-2025,07:45,Despejado,15°,7 km/h,25%,1022 hPa,-5°
